1.0934 1.0976 0.0006 0.610 0.695 0.001 25. 36. 0.5 121. 145. 1. 145. 180. 5.
1.0934 0.610  28.0 121. 180.          472.0
1.0934 0.610  28.0 122. 145.          420.1
1.0934 0.610  28.0 122. 150.          432.7
1.0934 0.610  28.0 122. 155.          443.8
1.0934 0.610  28.0 122. 160.          453.3
1.0934 0.610  28.0 122. 165.          460.9
1.0934 0.610  28.0 122. 170.          466.4
1.0934 0.610  28.0 122. 175.          469.8
1.0934 0.610  28.0 122. 180.          470.9
1.0934 0.610  28.0 123. 145.          420.0
1.0934 0.610  28.0 123. 150.          432.3
1.0934 0.610  28.0 123. 155.          443.3
1.0934 0.610  28.0 123. 160.          452.5
1.0934 0.610  28.0 123. 165.          459.9
1.0934 0.610  28.0 123. 170.          465.3
1.0934 0.610  28.0 123. 175.          468.6
1.0934 0.610  28.0 123. 180.          469.7
1.0934 0.610  28.0 124. 145.          419.9
1.0934 0.610  28.0 124. 150.          431.9
1.0934 0.610  28.0 124. 155.          442.6
1.0934 0.610  28.0 124. 160.          451.7
1.0934 0.610  28.0 124. 165.          458.9
1.0934 0.610  28.0 124. 170.          464.2
1.0934 0.610  28.0 124. 175.          467.4
1.0934 0.610  28.0 124. 180.          468.5
1.0934 0.610  28.0 125. 145.          419.6
1.0934 0.610  28.0 125. 150.          431.4
1.0934 0.610  28.0 125. 155.          441.8
1.0934 0.610  28.0 125. 160.          450.7
1.0934 0.610  28.0 125. 165.          457.8
1.0934 0.610  28.0 125. 170.          462.9
1.0934 0.610  28.0 125. 175.          466.1
1.0934 0.610  28.0 125. 180.          467.1
1.0934 0.610  28.0 126. 145.          419.3
1.0934 0.610  28.0 126. 150.          430.8
1.0934 0.610  28.0 126. 155.          441.0
1.0934 0.610  28.0 126. 160.          449.6
1.0934 0.610  28.0 126. 165.          456.5
1.0934 0.610  28.0 126. 170.          461.6
1.0934 0.610  28.0 126. 175.          464.7
1.0934 0.610  28.0 126. 180.          465.7
1.0934 0.610  28.0 127. 145.          418.9
1.0934 0.610  28.0 127. 150.          430.2
1.0934 0.610  28.0 127. 155.          440.1
1.0934 0.610  28.0 127. 160.          448.5
1.0934 0.610  28.0 127. 165.          455.3
1.0934 0.610  28.0 127. 170.          460.2
1.0934 0.610  28.0 127. 175.          463.2
1.0934 0.610  28.0 127. 180.          464.2
1.0934 0.610  28.0 128. 145.          418.4
1.0934 0.610  28.0 128. 150.          429.4
1.0934 0.610  28.0 128. 155.          439.1
1.0934 0.610  28.0 128. 160.          447.3
1.0934 0.610  28.0 128. 165.          453.9
1.0934 0.610  28.0 128. 170.          458.7
1.0934 0.610  28.0 128. 175.          461.6
1.0934 0.610  28.0 128. 180.          462.6
1.0934 0.610  28.0 129. 145.          417.9
1.0934 0.610  28.0 129. 150.          428.6
1.0934 0.610  28.0 129. 155.          438.0
1.0934 0.610  28.0 129. 160.          446.0
1.0934 0.610  28.0 129. 165.          452.4
1.0934 0.610  28.0 129. 170.          457.1
1.0934 0.610  28.0 129. 175.          459.9
1.0934 0.610  28.0 129. 180.          460.9
1.0934 0.610  28.0 130. 145.          417.2
1.0934 0.610  28.0 130. 150.          427.6
1.0934 0.610  28.0 130. 155.          436.8
1.0934 0.610  28.0 130. 160.          444.6
1.0934 0.610  28.0 130. 165.          450.9
1.0934 0.610  28.0 130. 170.          455.4
1.0934 0.610  28.0 130. 175.          458.2
1.0934 0.610  28.0 130. 180.          459.1
1.0934 0.610  28.0 131. 145.          416.5
1.0934 0.610  28.0 131. 150.          426.7
1.0934 0.610  28.0 131. 155.          435.6
1.0934 0.610  28.0 131. 160.          443.2
1.0934 0.610  28.0 131. 165.          449.2
1.0934 0.610  28.0 131. 170.          453.7
1.0934 0.610  28.0 131. 175.          456.3
1.0934 0.610  28.0 131. 180.          457.2
1.0934 0.610  28.0 132. 145.          415.7
1.0934 0.610  28.0 132. 150.          425.6
1.0934 0.610  28.0 132. 155.          434.3
1.0934 0.610  28.0 132. 160.          441.7
1.0934 0.610  28.0 132. 165.          447.5
1.0934 0.610  28.0 132. 170.          451.8
1.0934 0.610  28.0 132. 175.          454.4
1.0934 0.610  28.0 132. 180.          455.3
1.0934 0.610  28.0 133. 145.          414.9
1.0934 0.610  28.0 133. 150.          424.4
1.0934 0.610  28.0 133. 155.          432.9
1.0934 0.610  28.0 133. 160.          440.0
1.0934 0.610  28.0 133. 165.          445.8
1.0934 0.610  28.0 133. 170.          449.9
1.0934 0.610  28.0 133. 175.          452.5
1.0934 0.610  28.0 133. 180.          453.3
1.0934 0.610  28.0 134. 145.          413.9
1.0934 0.610  28.0 134. 150.          423.2
1.0934 0.610  28.0 134. 155.          431.4
1.0934 0.610  28.0 134. 160.          438.4
1.0934 0.610  28.0 134. 165.          443.9
1.0934 0.610  28.0 134. 170.          448.0
1.0934 0.610  28.0 134. 175.          450.4
1.0934 0.610  28.0 134. 180.          451.2
1.0934 0.610  28.0 135. 145.          412.9
1.0934 0.610  28.0 135. 150.          421.9
1.0934 0.610  28.0 135. 155.          429.9
1.0934 0.610  28.0 135. 160.          436.6
1.0934 0.610  28.0 135. 165.          442.0
1.0934 0.610  28.0 135. 170.          445.9
1.0934 0.610  28.0 135. 175.          448.3
1.0934 0.610  28.0 135. 180.          449.1
1.0934 0.610  28.0 136. 145.          411.8
1.0934 0.610  28.0 136. 150.          420.6
1.0934 0.610  28.0 136. 155.          428.3
1.0934 0.610  28.0 136. 160.          434.8
1.0934 0.610  28.0 136. 165.          440.0
1.0934 0.610  28.0 136. 170.          443.8
1.0934 0.610  28.0 136. 175.          446.1
1.0934 0.610  28.0 136. 180.          446.9
1.0934 0.610  28.0 137. 145.          410.7
1.0934 0.610  28.0 137. 150.          419.2
1.0934 0.610  28.0 137. 155.          426.6
1.0934 0.610  28.0 137. 160.          432.9
1.0934 0.610  28.0 137. 165.          438.0
1.0934 0.610  28.0 137. 170.          441.6
1.0934 0.610  28.0 137. 175.          443.9
1.0934 0.610  28.0 137. 180.          444.6
1.0934 0.610  28.0 138. 145.          409.5
1.0934 0.610  28.0 138. 150.          417.7
1.0934 0.610  28.0 138. 155.          424.9
1.0934 0.610  28.0 138. 160.          431.0
1.0934 0.610  28.0 138. 165.          435.9
1.0934 0.610  28.0 138. 170.          439.4
1.0934 0.610  28.0 138. 175.          441.6
1.0934 0.610  28.0 138. 180.          442.3
1.0934 0.610  28.0 139. 145.          408.2
1.0934 0.610  28.0 139. 150.          416.1
1.0934 0.610  28.0 139. 155.          423.1
1.0934 0.610  28.0 139. 160.          429.0
1.0934 0.610  28.0 139. 165.          433.7
1.0934 0.610  28.0 139. 170.          437.1
1.0934 0.610  28.0 139. 175.          439.2
1.0934 0.610  28.0 139. 180.          439.9
1.0934 0.610  28.0 140. 145.          406.8
1.0934 0.610  28.0 140. 150.          414.5
1.0934 0.610  28.0 140. 155.          421.2
1.0934 0.610  28.0 140. 160.          426.9
1.0934 0.610  28.0 140. 165.          431.5
1.0934 0.610  28.0 140. 170.          434.8
1.0934 0.610  28.0 140. 175.          436.8
1.0934 0.610  28.0 140. 180.          437.4
1.0934 0.610  28.0 141. 145.          405.4
1.0934 0.610  28.0 141. 150.          412.8
1.0934 0.610  28.0 141. 155.          419.3
1.0934 0.610  28.0 141. 160.          424.8
1.0934 0.610  28.0 141. 165.          429.2
1.0934 0.610  28.0 141. 170.          432.4
1.0934 0.610  28.0 141. 175.          434.3
1.0934 0.610  28.0 141. 180.          434.9
1.0934 0.610  28.0 142. 145.          404.0
1.0934 0.610  28.0 142. 150.          411.1
1.0934 0.610  28.0 142. 155.          417.3
1.0934 0.610  28.0 142. 160.          422.6
1.0934 0.610  28.0 142. 165.          426.8
1.0934 0.610  28.0 142. 170.          429.9
1.0934 0.610  28.0 142. 175.          431.8
1.0934 0.610  28.0 142. 180.          432.4
1.0934 0.610  28.0 143. 145.          402.4
1.0934 0.610  28.0 143. 150.          409.3
1.0934 0.610  28.0 143. 155.          415.3
1.0934 0.610  28.0 143. 160.          420.4
1.0934 0.610  28.0 143. 165.          424.5
1.0934 0.610  28.0 143. 170.          427.4
1.0934 0.610  28.0 143. 175.          429.2
1.0934 0.610  28.0 143. 180.          429.8
1.0934 0.610  28.0 144. 145.          400.9
1.0934 0.610  28.0 144. 150.          407.5
1.0934 0.610  28.0 144. 155.          413.3
1.0934 0.610  28.0 144. 160.          418.2
1.0934 0.610  28.0 144. 165.          422.0
1.0934 0.610  28.0 144. 170.          424.9
1.0934 0.610  28.0 144. 175.          426.6
1.0934 0.610  28.0 144. 180.          427.2
1.0934 0.610  28.0 145. 145.          399.2
1.0934 0.610  28.0 145. 150.          405.6
1.0934 0.610  28.0 145. 155.          411.1
1.0934 0.610  28.0 145. 160.          415.8
1.0934 0.610  28.0 145. 165.          419.6
1.0934 0.610  28.0 145. 170.          422.3
1.0934 0.610  28.0 145. 175.          424.0
1.0934 0.610  28.0 145. 180.          424.5
1.0934 0.610  28.5 121. 145.          406.5
1.0934 0.610  28.5 121. 150.          419.0
1.0934 0.610  28.5 121. 155.          430.0
1.0934 0.610  28.5 121. 160.          439.3
1.0934 0.610  28.5 121. 165.          446.8
1.0934 0.610  28.5 121. 170.          452.3
1.0934 0.610  28.5 121. 175.          455.6
1.0934 0.610  28.5 121. 180.          456.7
1.0934 0.610  28.5 122. 145.          406.5
1.0934 0.610  28.5 122. 150.          418.7
1.0934 0.610  28.5 122. 155.          429.5
1.0934 0.610  28.5 122. 160.          438.6
1.0934 0.610  28.5 122. 165.          446.0
1.0934 0.610  28.5 122. 170.          451.3
1.0934 0.610  28.5 122. 175.          454.6
1.0934 0.610  28.5 122. 180.          455.7
1.0934 0.610  28.5 123. 145.          406.5
1.0934 0.610  28.5 123. 150.          418.4
1.0934 0.610  28.5 123. 155.          428.9
1.0934 0.610  28.5 123. 160.          437.9
1.0934 0.610  28.5 123. 165.          445.1
1.0934 0.610  28.5 123. 170.          450.3
1.0934 0.610  28.5 123. 175.          453.5
1.0934 0.610  28.5 123. 180.          454.6
1.0934 0.610  28.5 124. 145.          406.3
1.0934 0.610  28.5 124. 150.          418.0
1.0934 0.610  28.5 124. 155.          428.3
1.0934 0.610  28.5 124. 160.          437.1
1.0934 0.610  28.5 124. 165.          444.1
1.0934 0.610  28.5 124. 170.          449.2
1.0934 0.610  28.5 124. 175.          452.3
1.0934 0.610  28.5 124. 180.          453.4
1.0934 0.610  28.5 125. 145.          406.1
1.0934 0.610  28.5 125. 150.          417.5
1.0934 0.610  28.5 125. 155.          427.6
1.0934 0.610  28.5 125. 160.          436.2
1.0934 0.610  28.5 125. 165.          443.0
1.0934 0.610  28.5 125. 170.          448.0
1.0934 0.610  28.5 125. 175.          451.1
1.0934 0.610  28.5 125. 180.          452.1
1.0934 0.610  28.5 126. 145.          405.8
1.0934 0.610  28.5 126. 150.          417.0
1.0934 0.610  28.5 126. 155.          426.8
1.0934 0.610  28.5 126. 160.          435.2
1.0934 0.610  28.5 126. 165.          441.9
1.0934 0.610  28.5 126. 170.          446.7
1.0934 0.610  28.5 126. 175.          449.7
1.0934 0.610  28.5 126. 180.          450.7
1.0934 0.610  28.5 127. 145.          405.5
1.0934 0.610  28.5 127. 150.          416.4
1.0934 0.610  28.5 127. 155.          426.0
1.0934 0.610  28.5 127. 160.          434.1
1.0934 0.610  28.5 127. 165.          440.6
1.0934 0.610  28.5 127. 170.          445.4
1.0934 0.610  28.5 127. 175.          448.3
1.0934 0.610  28.5 127. 180.          449.3
1.0934 0.610  28.5 128. 145.          405.0
1.0934 0.610  28.5 128. 150.          415.6
1.0934 0.610  28.5 128. 155.          425.0
1.0934 0.610  28.5 128. 160.          433.0
1.0934 0.610  28.5 128. 165.          439.3
1.0934 0.610  28.5 128. 170.          444.0
1.0934 0.610  28.5 128. 175.          446.8
1.0934 0.610  28.5 128. 180.          447.7
1.0934 0.610  28.5 129. 145.          404.5
1.0934 0.610  28.5 129. 150.          414.8
1.0934 0.610  28.5 129. 155.          424.0
1.0934 0.610  28.5 129. 160.          431.7
1.0934 0.610  28.5 129. 165.          437.9
1.0934 0.610  28.5 129. 170.          442.4
1.0934 0.610  28.5 129. 175.          445.2
1.0934 0.610  28.5 129. 180.          446.1
1.0934 0.610  28.5 130. 145.          403.9
1.0934 0.610  28.5 130. 150.          414.0
1.0934 0.610  28.5 130. 155.          422.9
1.0934 0.610  28.5 130. 160.          430.4
1.0934 0.610  28.5 130. 165.          436.5
1.0934 0.610  28.5 130. 170.          440.9
1.0934 0.610  28.5 130. 175.          443.5
1.0934 0.610  28.5 130. 180.          444.4
1.0934 0.610  28.5 131. 145.          403.2
1.0934 0.610  28.5 131. 150.          413.0
1.0934 0.610  28.5 131. 155.          421.7
1.0934 0.610  28.5 131. 160.          429.0
1.0934 0.610  28.5 131. 165.          434.9
1.0934 0.610  28.5 131. 170.          439.2
1.0934 0.610  28.5 131. 175.          441.8
1.0934 0.610  28.5 131. 180.          442.7
1.0934 0.610  28.5 132. 145.          402.5
1.0934 0.610  28.5 132. 150.          412.0
1.0934 0.610  28.5 132. 155.          420.5
1.0934 0.610  28.5 132. 160.          427.6
1.0934 0.610  28.5 132. 165.          433.3
1.0934 0.610  28.5 132. 170.          437.4
1.0934 0.610  28.5 132. 175.          440.0
1.0934 0.610  28.5 132. 180.          440.8
1.0934 0.610  28.5 133. 145.          401.7
1.0934 0.610  28.5 133. 150.          411.0
1.0934 0.610  28.5 133. 155.          419.1
1.0934 0.610  28.5 133. 160.          426.0
1.0934 0.610  28.5 133. 165.          431.6
1.0934 0.610  28.5 133. 170.          435.6
1.0934 0.610  28.5 133. 175.          438.1
1.0934 0.610  28.5 133. 180.          438.9
1.0934 0.610  28.5 134. 145.          400.8
1.0934 0.610  28.5 134. 150.          409.8
1.0934 0.610  28.5 134. 155.          417.7
1.0934 0.610  28.5 134. 160.          424.4
1.0934 0.610  28.5 134. 165.          429.8
1.0934 0.610  28.5 134. 170.          433.7
1.0934 0.610  28.5 134. 175.          436.1
1.0934 0.610  28.5 134. 180.          436.9
1.0934 0.610  28.5 135. 145.          399.8
1.0934 0.610  28.5 135. 150.          408.6
1.0934 0.610  28.5 135. 155.          416.3
1.0934 0.610  28.5 135. 160.          422.8
1.0934 0.610  28.5 135. 165.          428.0
1.0934 0.610  28.5 135. 170.          431.8
1.0934 0.610  28.5 135. 175.          434.1
1.0934 0.610  28.5 135. 180.          434.9
1.0934 0.610  28.5 136. 145.          398.8
1.0934 0.610  28.5 136. 150.          407.3
1.0934 0.610  28.5 136. 155.          414.7
1.0934 0.610  28.5 136. 160.          421.0
1.0934 0.610  28.5 136. 165.          426.1
1.0934 0.610  28.5 136. 170.          429.8
1.0934 0.610  28.5 136. 175.          432.0
1.0934 0.610  28.5 136. 180.          432.7
1.0934 0.610  28.5 137. 145.          397.7
1.0934 0.610  28.5 137. 150.          405.9
1.0934 0.610  28.5 137. 155.          413.1
1.0934 0.610  28.5 137. 160.          419.2
1.0934 0.610  28.5 137. 165.          424.1
1.0934 0.610  28.5 137. 170.          427.7
1.0934 0.610  28.5 137. 175.          429.8
1.0934 0.610  28.5 137. 180.          430.6
1.0934 0.610  28.5 138. 145.          396.6
1.0934 0.610  28.5 138. 150.          404.5
1.0934 0.610  28.5 138. 155.          411.5
1.0934 0.610  28.5 138. 160.          417.4
1.0934 0.610  28.5 138. 165.          422.1
1.0934 0.610  28.5 138. 170.          425.5
1.0934 0.610  28.5 138. 175.          427.6
1.0934 0.610  28.5 138. 180.          428.3
1.0934 0.610  28.5 139. 145.          395.3
1.0934 0.610  28.5 139. 150.          403.0
1.0934 0.610  28.5 139. 155.          409.8
1.0934 0.610  28.5 139. 160.          415.5
1.0934 0.610  28.5 139. 165.          420.0
1.0934 0.610  28.5 139. 170.          423.3
1.0934 0.610  28.5 139. 175.          425.4
1.0934 0.610  28.5 139. 180.          426.0
1.0934 0.610  28.5 140. 145.          394.0
1.0934 0.610  28.5 140. 150.          401.5
1.0934 0.610  28.5 140. 155.          408.0
1.0934 0.610  28.5 140. 160.          413.5
1.0934 0.610  28.5 140. 165.          417.9
1.0934 0.610  28.5 140. 170.          421.1
1.0934 0.610  28.5 140. 175.          423.0
1.0934 0.610  28.5 140. 180.          423.7
1.0934 0.610  28.5 141. 145.          392.7
1.0934 0.610  28.5 141. 150.          399.9
1.0934 0.610  28.5 141. 155.          406.1
1.0934 0.610  28.5 141. 160.          411.5
1.0934 0.610  28.5 141. 165.          415.7
1.0934 0.610  28.5 141. 170.          418.8
1.0934 0.610  28.5 141. 175.          420.7
1.0934 0.610  28.5 141. 180.          421.3
1.0934 0.610  28.5 142. 145.          391.3
1.0934 0.610  28.5 142. 150.          398.2
1.0934 0.610  28.5 142. 155.          404.2
1.0934 0.610  28.5 142. 160.          409.4
1.0934 0.610  28.5 142. 165.          413.5
1.0934 0.610  28.5 142. 170.          416.4
1.0934 0.610  28.5 142. 175.          418.2
1.0934 0.610  28.5 142. 180.          418.8
1.0934 0.610  28.5 143. 145.          389.9
1.0934 0.610  28.5 143. 150.          396.5
1.0934 0.610  28.5 143. 155.          402.3
1.0934 0.610  28.5 143. 160.          407.3
1.0934 0.610  28.5 143. 165.          411.2
1.0934 0.610  28.5 143. 170.          414.0
1.0934 0.610  28.5 143. 175.          415.8
1.0934 0.610  28.5 143. 180.          416.4
1.0934 0.610  28.5 144. 145.          388.3
1.0934 0.610  28.5 144. 150.          394.7
1.0934 0.610  28.5 144. 155.          400.3
1.0934 0.610  28.5 144. 160.          405.1
1.0934 0.610  28.5 144. 165.          408.8
1.0934 0.610  28.5 144. 170.          411.6
1.0934 0.610  28.5 144. 175.          413.3
1.0934 0.610  28.5 144. 180.          413.8
1.0934 0.610  28.5 145. 145.          386.8
1.0934 0.610  28.5 145. 150.          392.9
1.0934 0.610  28.5 145. 155.          398.3
1.0934 0.610  28.5 145. 160.          402.9
1.0934 0.610  28.5 145. 165.          406.5
1.0934 0.610  28.5 145. 170.          409.1
1.0934 0.610  28.5 145. 175.          410.7
1.0934 0.610  28.5 145. 180.          411.3
1.0934 0.610  29.0 121. 145.          393.7
1.0934 0.610  29.0 121. 150.          405.7
1.0934 0.610  29.0 121. 155.          416.3
1.0934 0.610  29.0 121. 160.          425.4
1.0934 0.610  29.0 121. 165.          432.6
1.0934 0.610  29.0 121. 170.          437.9
1.0934 0.610  29.0 121. 175.          441.1
1.0934 0.610  29.0 121. 180.          442.2
1.0934 0.610  29.0 122. 145.          393.7
1.0934 0.610  29.0 122. 150.          405.5
1.0934 0.610  29.0 122. 155.          415.9
1.0934 0.610  29.0 122. 160.          424.8
1.0934 0.610  29.0 122. 165.          431.9
1.0934 0.610  29.0 122. 170.          437.0
1.0934 0.610  29.0 122. 175.          440.2
1.0934 0.610  29.0 122. 180.          441.2
1.0934 0.610  29.0 123. 145.          393.7
1.0934 0.610  29.0 123. 150.          405.2
1.0934 0.610  29.0 123. 155.          415.4
1.0934 0.610  29.0 123. 160.          424.1
1.0934 0.610  29.0 123. 165.          431.0
1.0934 0.610  29.0 123. 170.          436.1
1.0934 0.610  29.0 123. 175.          439.2
1.0934 0.610  29.0 123. 180.          440.2
1.0934 0.610  29.0 124. 145.          393.6
1.0934 0.610  29.0 124. 150.          404.9
1.0934 0.610  29.0 124. 155.          414.8
1.0934 0.610  29.0 124. 160.          423.3
1.0934 0.610  29.0 124. 165.          430.1
1.0934 0.610  29.0 124. 170.          435.0
1.0934 0.610  29.0 124. 175.          438.0
1.0934 0.610  29.0 124. 180.          439.1
1.0934 0.610  29.0 125. 145.          393.4
1.0934 0.610  29.0 125. 150.          404.4
1.0934 0.610  29.0 125. 155.          414.2
1.0934 0.610  29.0 125. 160.          422.5
1.0934 0.610  29.0 125. 165.          429.1
1.0934 0.610  29.0 125. 170.          433.9
1.0934 0.610  29.0 125. 175.          436.9
1.0934 0.610  29.0 125. 180.          437.9
1.0934 0.610  29.0 126. 145.          393.1
1.0934 0.610  29.0 126. 150.          403.9
1.0934 0.610  29.0 126. 155.          413.4
1.0934 0.610  29.0 126. 160.          421.5
1.0934 0.610  29.0 126. 165.          428.0
1.0934 0.610  29.0 126. 170.          432.7
1.0934 0.610  29.0 126. 175.          435.6
1.0934 0.610  29.0 126. 180.          436.6
1.0934 0.610  29.0 127. 145.          392.8
1.0934 0.610  29.0 127. 150.          403.3
1.0934 0.610  29.0 127. 155.          412.6
1.0934 0.610  29.0 127. 160.          420.5
1.0934 0.610  29.0 127. 165.          426.8
1.0934 0.610  29.0 127. 170.          431.4
1.0934 0.610  29.0 127. 175.          434.2
1.0934 0.610  29.0 127. 180.          435.2
1.0934 0.610  29.0 128. 145.          392.4
1.0934 0.610  29.0 128. 150.          402.7
1.0934 0.610  29.0 128. 155.          411.7
1.0934 0.610  29.0 128. 160.          419.4
1.0934 0.610  29.0 128. 165.          425.6
1.0934 0.610  29.0 128. 170.          430.1
1.0934 0.610  29.0 128. 175.          432.8
1.0934 0.610  29.0 128. 180.          433.7
1.0934 0.610  29.0 129. 145.          391.9
1.0934 0.610  29.0 129. 150.          401.9
1.0934 0.610  29.0 129. 155.          410.8
1.0934 0.610  29.0 129. 160.          418.3
1.0934 0.610  29.0 129. 165.          424.2
1.0934 0.610  29.0 129. 170.          428.6
1.0934 0.610  29.0 129. 175.          431.3
1.0934 0.610  29.0 129. 180.          432.2
1.0934 0.610  29.0 130. 145.          391.4
1.0934 0.610  29.0 130. 150.          401.1
1.0934 0.610  29.0 130. 155.          409.7
1.0934 0.610  29.0 130. 160.          417.0
1.0934 0.610  29.0 130. 165.          422.8
1.0934 0.610  29.0 130. 170.          427.1
1.0934 0.610  29.0 130. 175.          429.7
1.0934 0.610  29.0 130. 180.          430.6
1.0934 0.610  29.0 131. 145.          390.7
1.0934 0.610  29.0 131. 150.          400.2
1.0934 0.610  29.0 131. 155.          408.6
1.0934 0.610  29.0 131. 160.          415.7
1.0934 0.610  29.0 131. 165.          421.4
1.0934 0.610  29.0 131. 170.          425.5
1.0934 0.610  29.0 131. 175.          428.0
1.0934 0.610  29.0 131. 180.          428.9
1.0934 0.610  29.0 132. 145.          390.1
1.0934 0.610  29.0 132. 150.          399.3
1.0934 0.610  29.0 132. 155.          407.4
1.0934 0.610  29.0 132. 160.          414.3
1.0934 0.610  29.0 132. 165.          419.8
1.0934 0.610  29.0 132. 170.          423.8
1.0934 0.610  29.0 132. 175.          426.3
1.0934 0.610  29.0 132. 180.          427.1
1.0934 0.610  29.0 133. 145.          389.3
1.0934 0.610  29.0 133. 150.          398.2
1.0934 0.610  29.0 133. 155.          406.2
1.0934 0.610  29.0 133. 160.          412.9
1.0934 0.610  29.0 133. 165.          418.2
1.0934 0.610  29.0 133. 170.          422.1
1.0934 0.610  29.0 133. 175.          424.5
1.0934 0.610  29.0 133. 180.          425.3
1.0934 0.610  29.0 134. 145.          388.4
1.0934 0.610  29.0 134. 150.          397.2
1.0934 0.610  29.0 134. 155.          404.8
1.0934 0.610  29.0 134. 160.          411.3
1.0934 0.610  29.0 134. 165.          416.5
1.0934 0.610  29.0 134. 170.          420.3
1.0934 0.610  29.0 134. 175.          422.6
1.0934 0.610  29.0 134. 180.          423.4
1.0934 0.610  29.0 135. 145.          387.5
1.0934 0.610  29.0 135. 150.          396.0
1.0934 0.610  29.0 135. 155.          403.4
1.0934 0.610  29.0 135. 160.          409.7
1.0934 0.610  29.0 135. 165.          414.8
1.0934 0.610  29.0 135. 170.          418.5
1.0934 0.610  29.0 135. 175.          420.7
1.0934 0.610  29.0 135. 180.          421.4
1.0934 0.610  29.0 136. 145.          386.6
1.0934 0.610  29.0 136. 150.          394.8
1.0934 0.610  29.0 136. 155.          402.0
1.0934 0.610  29.0 136. 160.          408.1
1.0934 0.610  29.0 136. 165.          413.0
1.0934 0.610  29.0 136. 170.          416.5
1.0934 0.610  29.0 136. 175.          418.7
1.0934 0.610  29.0 136. 180.          419.4
1.0934 0.610  29.0 137. 145.          385.5
1.0934 0.610  29.0 137. 150.          393.5
1.0934 0.610  29.0 137. 155.          400.5
1.0934 0.610  29.0 137. 160.          406.4
1.0934 0.610  29.0 137. 165.          411.1
1.0934 0.610  29.0 137. 170.          414.5
1.0934 0.610  29.0 137. 175.          416.6
1.0934 0.610  29.0 137. 180.          417.3
1.0934 0.610  29.0 138. 145.          384.4
1.0934 0.610  29.0 138. 150.          392.1
1.0934 0.610  29.0 138. 155.          398.9
1.0934 0.610  29.0 138. 160.          404.6
1.0934 0.610  29.0 138. 165.          409.2
1.0934 0.610  29.0 138. 170.          412.5
1.0934 0.610  29.0 138. 175.          414.5
1.0934 0.610  29.0 138. 180.          415.2
1.0934 0.610  29.0 139. 145.          383.3
1.0934 0.610  29.0 139. 150.          390.7
1.0934 0.610  29.0 139. 155.          397.2
1.0934 0.610  29.0 139. 160.          402.8
1.0934 0.610  29.0 139. 165.          407.2
1.0934 0.610  29.0 139. 170.          410.4
1.0934 0.610  29.0 139. 175.          412.3
1.0934 0.610  29.0 139. 180.          413.0
1.0934 0.610  29.0 140. 145.          382.1
1.0934 0.610  29.0 140. 150.          389.2
1.0934 0.610  29.0 140. 155.          395.5
1.0934 0.610  29.0 140. 160.          400.9
1.0934 0.610  29.0 140. 165.          405.1
1.0934 0.610  29.0 140. 170.          408.2
1.0934 0.610  29.0 140. 175.          410.1
1.0934 0.610  29.0 140. 180.          410.7
1.0934 0.610  29.0 141. 145.          380.8
1.0934 0.610  29.0 141. 150.          387.7
1.0934 0.610  29.0 141. 155.          393.8
1.0934 0.610  29.0 141. 160.          398.9
1.0934 0.610  29.0 141. 165.          403.0
1.0934 0.610  29.0 141. 170.          406.0
1.0934 0.610  29.0 141. 175.          407.8
1.0934 0.610  29.0 141. 180.          408.4
1.0934 0.610  29.0 142. 145.          379.5
1.0934 0.610  29.0 142. 150.          386.1
1.0934 0.610  29.0 142. 155.          392.0
1.0934 0.610  29.0 142. 160.          396.9
1.0934 0.610  29.0 142. 165.          400.9
1.0934 0.610  29.0 142. 170.          403.8
1.0934 0.610  29.0 142. 175.          405.5
1.0934 0.610  29.0 142. 180.          406.1
1.0934 0.610  29.0 143. 145.          378.0
1.0934 0.610  29.0 143. 150.          384.5
1.0934 0.610  29.0 143. 155.          390.1
1.0934 0.610  29.0 143. 160.          394.9
1.0934 0.610  29.0 143. 165.          398.7
1.0934 0.610  29.0 143. 170.          401.5
1.0934 0.610  29.0 143. 175.          403.2
1.0934 0.610  29.0 143. 180.          403.7
1.0934 0.610  29.0 144. 145.          376.6
1.0934 0.610  29.0 144. 150.          382.8
1.0934 0.610  29.0 144. 155.          388.2
1.0934 0.610  29.0 144. 160.          392.8
1.0934 0.610  29.0 144. 165.          396.5
1.0934 0.610  29.0 144. 170.          399.1
1.0934 0.610  29.0 144. 175.          400.8
1.0934 0.610  29.0 144. 180.          401.3
1.0934 0.610  29.0 145. 145.          375.1
1.0934 0.610  29.0 145. 150.          381.1
1.0934 0.610  29.0 145. 155.          386.3
1.0934 0.610  29.0 145. 160.          390.7
1.0934 0.610  29.0 145. 165.          394.2
1.0934 0.610  29.0 145. 170.          396.8
1.0934 0.610  29.0 145. 175.          398.3
