0.42 0.550 0.050 439.866 468.221 -3.123 418.761 470.532 -5.822
0.42 0.550 0.060 439.861 468.223 -3.123 418.762 470.534 -5.822
0.42 0.550 0.070 439.852 468.226 -3.125 418.762 470.536 -5.822
0.42 0.550 0.080 439.839 468.230 -3.126 418.762 470.539 -5.822
0.42 0.550 0.090 439.821 468.235 -3.129 418.763 470.543 -5.822
0.42 0.550 0.100 439.796 468.243 -3.133 418.764 470.549 -5.823
0.42 0.550 0.110 439.764 468.254 -3.138 418.765 470.556 -5.824
0.42 0.550 0.120 439.722 468.267 -3.144 418.767 470.566 -5.824
0.42 0.550 0.130 439.671 468.283 -3.151 418.769 470.578 -5.825
0.42 0.550 0.140 439.609 468.303 -3.160 418.772 470.592 -5.827
0.42 0.550 0.150 439.535 468.327 -3.171 418.776 470.610 -5.828
0.42 0.550 0.160 439.449 468.356 -3.184 418.781 470.631 -5.830
0.42 0.550 0.170 439.349 468.389 -3.199 418.788 470.655 -5.831
0.42 0.550 0.180 439.237 468.427 -3.216 418.796 470.683 -5.833
0.42 0.550 0.190 439.111 468.470 -3.235 418.806 470.714 -5.835
0.42 0.550 0.200 438.971 468.518 -3.256 418.819 470.750 -5.838
0.42 0.550 0.210 438.819 468.572 -3.279 418.835 470.789 -5.840
0.42 0.550 0.220 438.654 468.632 -3.304 418.855 470.832 -5.842
0.42 0.550 0.230 438.477 468.697 -3.331 418.879 470.880 -5.844
0.42 0.550 0.240 438.289 468.768 -3.360 418.907 470.932 -5.847
0.42 0.550 0.250 438.092 468.845 -3.391 418.941 470.988 -5.848
0.42 0.550 0.260 437.885 468.928 -3.423 418.981 471.049 -5.850
0.42 0.550 0.270 437.671 469.017 -3.457 419.028 471.113 -5.851
0.42 0.550 0.280 437.451 469.111 -3.492 419.082 471.182 -5.852
0.42 0.550 0.290 437.227 469.211 -3.529 419.144 471.255 -5.853
0.42 0.550 0.300 436.999 469.317 -3.566 419.215 471.332 -5.852
0.42 0.550 0.310 436.770 469.428 -3.604 419.295 471.413 -5.851
0.42 0.550 0.320 436.542 469.545 -3.642 419.385 471.498 -5.850
0.42 0.550 0.330 436.314 469.666 -3.681 419.485 471.586 -5.847
0.42 0.550 0.340 436.090 469.793 -3.720 419.596 471.678 -5.844
0.42 0.550 0.350 435.871 469.924 -3.759 419.718 471.774 -5.839
0.42 0.550 0.360 435.657 470.060 -3.798 419.852 471.872 -5.834
0.42 0.550 0.370 435.450 470.200 -3.837 419.997 471.974 -5.827
0.42 0.550 0.380 435.252 470.344 -3.875 420.155 472.078 -5.820
0.42 0.550 0.390 435.063 470.491 -3.912 420.324 472.185 -5.811
0.42 0.550 0.400 434.885 470.643 -3.949 420.506 472.295 -5.801
0.42 0.550 0.410 434.717 470.797 -3.984 420.700 472.407 -5.789
0.42 0.550 0.420 434.562 470.955 -4.019 420.907 472.521 -5.777
0.42 0.550 0.430 434.419 471.115 -4.052 421.125 472.637 -5.763
0.42 0.550 0.440 434.290 471.278 -4.085 421.355 472.755 -5.749
0.42 0.550 0.450 434.174 471.444 -4.115 421.597 472.874 -5.733
0.42 0.550 0.460 434.071 471.611 -4.145 421.851 472.995 -5.715
0.42 0.550 0.470 433.983 471.780 -4.173 422.115 473.117 -5.697
0.42 0.560 0.000 440.290 468.692 -3.125 418.829 470.929 -5.856
0.42 0.560 0.010 440.290 468.692 -3.125 418.829 470.929 -5.856
0.42 0.560 0.020 440.290 468.692 -3.125 418.829 470.929 -5.856
0.42 0.560 0.030 440.289 468.692 -3.125 418.829 470.929 -5.856
0.42 0.560 0.040 440.288 468.693 -3.125 418.829 470.929 -5.856
0.42 0.560 0.050 440.285 468.694 -3.125 418.829 470.930 -5.856
0.42 0.560 0.060 440.279 468.696 -3.126 418.829 470.931 -5.856
0.42 0.560 0.070 440.271 468.698 -3.127 418.829 470.933 -5.856
0.42 0.560 0.080 440.257 468.703 -3.129 418.829 470.936 -5.856
0.42 0.560 0.090 440.239 468.709 -3.132 418.830 470.941 -5.857
0.42 0.560 0.100 440.213 468.717 -3.136 418.830 470.947 -5.857
0.42 0.560 0.110 440.180 468.728 -3.141 418.831 470.955 -5.858
0.42 0.560 0.120 440.138 468.741 -3.147 418.832 470.965 -5.859
0.42 0.560 0.130 440.085 468.759 -3.155 418.834 470.978 -5.860
0.42 0.560 0.140 440.021 468.780 -3.164 418.836 470.993 -5.861
0.42 0.560 0.150 439.945 468.805 -3.176 418.839 471.011 -5.863
0.42 0.560 0.160 439.856 468.834 -3.189 418.842 471.033 -5.865
0.42 0.560 0.170 439.754 468.869 -3.204 418.847 471.058 -5.867
0.42 0.560 0.180 439.639 468.908 -3.222 418.854 471.087 -5.869
0.42 0.560 0.190 439.509 468.953 -3.241 418.862 471.120 -5.872
0.42 0.560 0.200 439.366 469.003 -3.263 418.873 471.157 -5.874
0.42 0.560 0.210 439.209 469.060 -3.287 418.887 471.199 -5.877
0.42 0.560 0.220 439.039 469.122 -3.312 418.904 471.244 -5.880
0.42 0.560 0.230 438.857 469.190 -3.340 418.924 471.294 -5.883
0.42 0.560 0.240 438.664 469.264 -3.370 418.950 471.348 -5.886
0.42 0.560 0.250 438.460 469.344 -3.402 418.980 471.407 -5.888
0.42 0.560 0.260 438.247 469.430 -3.435 419.017 471.470 -5.890
0.42 0.560 0.270 438.026 469.523 -3.470 419.059 471.538 -5.893
0.42 0.560 0.280 437.799 469.621 -3.507 419.109 471.610 -5.894
0.42 0.560 0.290 437.567 469.725 -3.544 419.167 471.686 -5.895
0.42 0.560 0.300 437.332 469.835 -3.583 419.233 471.767 -5.896
0.42 0.560 0.310 437.094 469.950 -3.622 419.309 471.851 -5.896
0.42 0.560 0.320 436.857 470.071 -3.662 419.393 471.940 -5.895
0.42 0.560 0.330 436.621 470.198 -3.703 419.489 472.032 -5.894
0.42 0.560 0.340 436.387 470.329 -3.743 419.594 472.128 -5.891
0.42 0.560 0.350 436.158 470.465 -3.784 419.711 472.227 -5.888
0.42 0.560 0.360 435.935 470.606 -3.825 419.839 472.330 -5.883
0.42 0.560 0.370 435.718 470.751 -3.865 419.979 472.435 -5.878
0.42 0.560 0.380 435.510 470.900 -3.904 420.131 472.544 -5.871
0.42 0.560 0.390 435.311 471.053 -3.944 420.295 472.656 -5.864
0.42 0.560 0.400 435.122 471.210 -3.982 420.471 472.770 -5.855
0.42 0.560 0.410 434.944 471.370 -4.019 420.659 472.886 -5.845
0.42 0.560 0.420 434.778 471.533 -4.055 420.859 473.005 -5.834
0.42 0.560 0.430 434.624 471.699 -4.091 421.072 473.125 -5.821
0.42 0.560 0.440 434.484 471.868 -4.125 421.296 473.248 -5.808
